stellar_mass_msun,rotation_percentile_150Myr,rotation_match_age_myr,wind_speed_kms,current_ram_pressure_nPa,dong_support_entry_age_myr,dong_support_exit_age_myr,fraction_10Myr_to_current_inside_Dong_pressure_support,dong_pressure_support_nPa_low,dong_pressure_support_nPa_high
0.4,25,3068.7739398571853,300.0,29.774904397279254,813.2032288114192,1425.3581180176316,0.20045781556572925,68.86374908578253,169.42235348294153
0.4,25,3068.7739398571853,400.0,39.69987252970568,947.2371424611455,1766.4444206635767,0.2681491170699804,68.86374908578253,169.42235348294153
0.4,25,3068.7739398571853,650.0,64.51229286077172,1291.3242043679054,2717.6851063418576,0.46664486592544147,68.86374908578253,169.42235348294153
0.4,25,3068.7739398571853,800.0,79.39974505941136,1509.379377320445,3068.7739398571853,0.5099738391105297,68.86374908578253,169.42235348294153
0.4,26,3077.959157676223,300.0,29.913817746797626,821.2536279345996,1433.445021641104,0.1998695793935442,68.86374908578253,169.42235348294153
0.4,26,3077.959157676223,400.0,39.88509032906351,954.2952216649347,1775.5519769476798,0.2680143462667101,68.86374908578253,169.42235348294153
0.4,26,3077.959157676223,650.0,64.81327178472819,1299.4031151759543,2737.8528278392764,0.4691881317248125,68.86374908578253,169.42235348294153
0.4,26,3077.959157676223,800.0,79.77018065812702,1519.4719168351553,3077.959157676223,0.5081512879034887,68.86374908578253,169.42235348294153
0.4,27,3088.225858749088,300.0,30.098764847071312,839.060830702727,1450.1056649118539,0.19883040935672514,68.86374908578253,169.42235348294153
0.4,27,3088.225858749088,400.0,40.131686462761756,968.0702965177472,1787.130393436364,0.2664067576348278,68.86374908578253,169.42235348294153
0.4,27,3088.225858749088,650.0,65.21399050198784,1317.0959055831895,2737.200102926823,0.4616634178037687,68.86374908578253,169.42235348294153
0.4,27,3088.225858749088,800.0,80.26337292552351,1535.1119020767896,3088.225858749088,0.5047108512020793,68.86374908578253,169.42235348294153
0.4,28,3096.437736077079,300.0,30.4453395689426,847.1187249178598,1456.2051089978797,0.19766688269604668,68.86374908578253,169.42235348294153
0.4,28,3096.437736077079,400.0,40.59378609192348,975.1368811776998,1794.2530528715197,0.2657161373946857,68.86374908578253,169.42235348294153
0.4,28,3096.437736077079,650.0,65.96490239937565,1327.1868108922597,2757.3896503576593,0.4637070641607259,68.86374908578253,169.42235348294153
0.4,28,3096.437736077079,800.0,81.18757218384695,1541.2171658891796,3096.437736077079,0.504050550874919,68.86374908578253,169.42235348294153
0.4,29,3096.728250804774,300.0,30.449733190814563,850.1982276979941,1458.341706793685,0.19734283862605312,68.86374908578253,169.42235348294153
0.4,29,3096.728250804774,400.0,40.59964425441943,977.228197838048,1800.4224137850113,0.2670123136746598,68.86374908578253,169.42235348294153
0.4,29,3096.728250804774,650.0,65.97442191343157,1329.3112646829218,2757.6482517695117,0.46305897602073876,68.86374908578253,169.42235348294153
0.4,29,3096.728250804774,800.0,81.19928850883886,1543.3617655488392,3096.728250804774,0.5034024627349319,68.86374908578253,169.42235348294153
