model_slice,age_window_width_myr,n_histories_total,worst_case_cumulative_euv_width,worst_case_cumulative_wind_width
TOI-700 0.45 Msun,620.0,97,1.7986909985978645,1.9557992348457058
TOI-700 0.45 Msun,630.0,97,1.8293243363149823,1.9908273392540115
TOI-700 0.45 Msun,640.0,97,1.8293243363149823,1.9908273392540115
TOI-700 0.45 Msun,650.0,97,1.8293243363149823,1.9908273392540115
TOI-700 0.45 Msun,660.0,97,1.8702390285341894,2.0368852153059485
TOI-700 0.45 Msun,670.0,97,1.8702390285341894,2.0368852153059485
TOI-700 0.45 Msun,680.0,97,1.8847715518551393,2.0532021820331288
TOI-700 0.45 Msun,690.0,97,1.903547589165072,2.0746411794914383
TOI-700 0.45 Msun,700.0,97,1.9206550477005888,2.093514216143889
TOI-700 0.45 Msun,710.0,97,1.9206550477005888,2.093514216143889
TOI-700 0.45 Msun,720.0,97,1.9525065309909129,2.131047748309687
TOI-700 0.45 Msun,730.0,97,1.9697679687887717,2.151288762597809
TOI-700 0.45 Msun,740.0,97,1.9697679687887717,2.151288762597809
TOI-700 0.45 Msun,750.0,97,1.9918602326675319,2.1763231088088224
TOI-700 0.45 Msun,760.0,97,2.0176741979081303,2.207536018188511
TOI-700 0.45 Msun,770.0,97,2.025244513889144,2.2157287950942814
TOI-700 0.45 Msun,780.0,97,2.0441969643731563,2.238419730620014
TOI-700 0.45 Msun,790.0,97,2.0566281312116694,2.2531721805114833
TOI-700 0.45 Msun,800.0,97,2.0772473654361647,2.2784474175040303
TOI-700 0.45 Msun,810.0,97,2.0863885896079597,2.290123481726385
TOI-700 0.45 Msun,820.0,97,2.111634649959101,2.322181632567843
TOI-700 0.45 Msun,830.0,97,2.1189789863723165,2.331802447905036
TOI-700 0.45 Msun,840.0,97,2.1189789863723165,2.331802447905036
TOI-700 0.45 Msun,850.0,97,2.140705226760553,2.3582130690087983
TOI-700 0.45 Msun,860.0,97,2.165948134598902,2.3892083947853933
TOI-700 0.45 Msun,870.0,97,2.165948134598902,2.3892083947853933
TOI-700 0.45 Msun,880.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,890.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,900.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,910.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,920.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,930.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,940.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,950.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,960.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,970.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,980.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,990.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1000.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1010.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1020.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1030.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1040.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1050.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1060.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1070.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1080.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1090.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1100.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1110.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1120.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1130.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1140.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1150.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1160.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1170.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1180.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1190.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1200.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1210.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1220.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1230.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1240.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1250.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1260.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1270.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1280.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1290.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1300.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1310.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1320.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1330.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1340.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1350.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1360.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1370.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1380.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1390.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1400.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1410.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1420.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1430.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1440.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1450.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1460.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1470.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1480.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1490.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1500.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1510.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1520.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1530.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1540.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1550.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1560.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1570.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1580.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1590.0,97,2.1841394908601592,2.411692388119979
TOI-700 0.45 Msun,1600.0,97,2.1841394908601592,2.411692388119979
LHS 1140 0.20 Msun,0.0,97,1.0287210257591148,1.030509634166502
LHS 1140 0.20 Msun,10.0,97,1.0287210257591148,1.030509634166502
LHS 1140 0.20 Msun,20.0,97,1.0287210257591148,1.030509634166502
LHS 1140 0.20 Msun,25.0,97,1.0287210257591148,1.030509634166502
LHS 1140 0.20 Msun,30.0,97,1.0287210257591148,1.030509634166502
LHS 1140 0.20 Msun,40.0,97,1.0287210257591148,1.030509634166502
LHS 1140 0.20 Msun,50.0,97,1.0303078610248682,1.030509634166502
LHS 1140 0.20 Msun,60.0,97,1.032076112814199,1.0315094187669556
LHS 1140 0.20 Msun,70.0,97,1.032076112814199,1.0315094187669556
LHS 1140 0.20 Msun,80.0,97,1.032076112814199,1.0315094187669556
LHS 1140 0.20 Msun,90.0,97,1.032076112814199,1.0315094187669556
LHS 1140 0.20 Msun,100.0,97,1.064458302685109,1.0670335982701713
LHS 1140 0.20 Msun,110.0,97,1.064458302685109,1.0670335982701713
LHS 1140 0.20 Msun,120.0,97,1.064458302685109,1.0670335982701713
LHS 1140 0.20 Msun,130.0,97,1.064458302685109,1.0670335982701713
LHS 1140 0.20 Msun,140.0,97,1.064458302685109,1.0670335982701713
LHS 1140 0.20 Msun,150.0,97,1.06459158556097,1.0670335982701713
LHS 1140 0.20 Msun,160.0,97,1.0661980459374916,1.0670335982701713
LHS 1140 0.20 Msun,170.0,97,1.0661980459374916,1.0670335982701713
LHS 1140 0.20 Msun,180.0,97,1.0661980459374916,1.0670335982701713
LHS 1140 0.20 Msun,190.0,97,1.0661980459374916,1.0670335982701713
LHS 1140 0.20 Msun,200.0,97,1.1007433706259817,1.103593323642518
LHS 1140 0.20 Msun,210.0,97,1.1007433706259817,1.103593323642518
LHS 1140 0.20 Msun,220.0,97,1.1007433706259817,1.103593323642518
LHS 1140 0.20 Msun,230.0,97,1.1007433706259817,1.103593323642518
LHS 1140 0.20 Msun,240.0,97,1.1007433706259817,1.103593323642518
LHS 1140 0.20 Msun,250.0,97,1.1044539585916722,1.1048577234113954
LHS 1140 0.20 Msun,260.0,97,1.1044539585916722,1.1048577234113954
LHS 1140 0.20 Msun,270.0,97,1.1044539585916722,1.1048577234113954
LHS 1140 0.20 Msun,280.0,97,1.1044539585916722,1.1048577234113954
LHS 1140 0.20 Msun,290.0,97,1.1044539585916722,1.1048577234113954
LHS 1140 0.20 Msun,300.0,97,1.1398805483655474,1.1396711480962702
LHS 1140 0.20 Msun,310.0,97,1.1398805483655474,1.1396711480962702
LHS 1140 0.20 Msun,320.0,97,1.1398805483655474,1.1396711480962702
LHS 1140 0.20 Msun,330.0,97,1.1398805483655474,1.1396711480962702
LHS 1140 0.20 Msun,340.0,97,1.1398805483655474,1.1396711480962702
LHS 1140 0.20 Msun,350.0,97,1.142102391436786,1.1440167787871158
LHS 1140 0.20 Msun,360.0,97,1.142102391436786,1.1440167787871158
LHS 1140 0.20 Msun,370.0,97,1.142102391436786,1.1440167787871158
LHS 1140 0.20 Msun,380.0,97,1.142102391436786,1.1440167787871158
LHS 1140 0.20 Msun,390.0,97,1.142102391436786,1.1440167787871158
LHS 1140 0.20 Msun,400.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,410.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,420.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,430.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,440.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,450.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,460.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,470.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,480.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,490.0,97,1.178736596589879,1.1800640825463427
LHS 1140 0.20 Msun,500.0,97,1.2177073380104375,1.2172839140712455
LHS 1140 0.20 Msun,510.0,97,1.2177073380104375,1.2172839140712455
LHS 1140 0.20 Msun,520.0,97,1.2177073380104375,1.2172839140712455
LHS 1140 0.20 Msun,530.0,97,1.2177073380104375,1.2172839140712455
LHS 1140 0.20 Msun,540.0,97,1.2177073380104375,1.2172839140712455
LHS 1140 0.20 Msun,550.0,97,1.2200088765694737,1.2172839140712455
LHS 1140 0.20 Msun,560.0,97,1.2200088765694737,1.2172839140712455
LHS 1140 0.20 Msun,570.0,97,1.2200088765694737,1.2172839140712455
LHS 1140 0.20 Msun,580.0,97,1.2200088765694737,1.2172839140712455
LHS 1140 0.20 Msun,590.0,97,1.2200088765694737,1.2172839140712455
LHS 1140 0.20 Msun,600.0,97,1.256870751230944,1.2516729057496088
LHS 1140 0.20 Msun,610.0,97,1.256870751230944,1.2516729057496088
LHS 1140 0.20 Msun,620.0,97,1.256870751230944,1.2516729057496088
LHS 1140 0.20 Msun,630.0,97,1.256870751230944,1.2516729057496088
LHS 1140 0.20 Msun,640.0,97,1.256870751230944,1.2516729057496088
LHS 1140 0.20 Msun,650.0,97,1.2615963251929887,1.2578597014048951
LHS 1140 0.20 Msun,660.0,97,1.2615963251929887,1.2578597014048951
LHS 1140 0.20 Msun,670.0,97,1.2615963251929887,1.2578597014048951
LHS 1140 0.20 Msun,680.0,97,1.2615963251929887,1.2578597014048951
LHS 1140 0.20 Msun,690.0,97,1.2615963251929887,1.2578597014048951
LHS 1140 0.20 Msun,700.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,710.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,720.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,730.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,740.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,750.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,760.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,770.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,780.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,790.0,97,1.2997147409732097,1.293564257738756
LHS 1140 0.20 Msun,800.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,810.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,820.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,830.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,840.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,850.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,860.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,870.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,880.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,890.0,97,1.3427405092264173,1.3325612981359258
LHS 1140 0.20 Msun,900.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,910.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,920.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,930.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,940.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,950.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,960.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,970.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,980.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,990.0,97,1.3817983969590277,1.3685980163258624
LHS 1140 0.20 Msun,1000.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1010.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1020.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1030.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1040.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1050.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1060.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1070.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1080.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1090.0,97,1.4264881151079698,1.4101993024383574
LHS 1140 0.20 Msun,1100.0,97,1.463665548825842,1.4442036553393658
LHS 1140 0.20 Msun,1110.0,97,1.463665548825842,1.4442036553393658
LHS 1140 0.20 Msun,1120.0,97,1.463665548825842,1.4442036553393658
LHS 1140 0.20 Msun,1130.0,97,1.463665548825842,1.4442036553393658
LHS 1140 0.20 Msun,1140.0,97,1.463665548825842,1.4442036553393658
LHS 1140 0.20 Msun,1150.0,97,1.4738792947060932,1.4535132608702064
LHS 1140 0.20 Msun,1160.0,97,1.4738792947060932,1.4535132608702064
LHS 1140 0.20 Msun,1170.0,97,1.4738792947060932,1.4535132608702064
LHS 1140 0.20 Msun,1180.0,97,1.4738792947060932,1.4535132608702064
LHS 1140 0.20 Msun,1190.0,97,1.4738792947060932,1.4535132608702064
LHS 1140 0.20 Msun,1200.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1210.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1220.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1230.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1240.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1250.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1260.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1270.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1280.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1290.0,97,1.5076934996676423,1.4851442005818505
LHS 1140 0.20 Msun,1300.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1310.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1320.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1330.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1340.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1350.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1360.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1370.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1380.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1390.0,97,1.531523058797119,1.5082157268530625
LHS 1140 0.20 Msun,1400.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1410.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1420.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1430.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1440.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1450.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1460.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1470.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1480.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1490.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1500.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1510.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1520.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1530.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1540.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1550.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1560.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1570.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1580.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1590.0,97,1.5674722741795144,1.5428408334244554
LHS 1140 0.20 Msun,1600.0,97,1.5674722741795144,1.5428408334244554
